CO_ID	CoName	Date	ROI
1218   	Taisun Enterprise	2011/06/20	  -0.3106
1218   	Taisun Enterprise	2011/06/21	   0.6231
1218   	Taisun Enterprise	2011/06/22	   0.9288
1218   	Taisun Enterprise	2011/06/23	   2.1472
1218   	Taisun Enterprise	2011/06/24	   0.3003
1218   	Taisun Enterprise	2011/06/27	  -1.1976
1218   	Taisun Enterprise	2011/06/28	   0.3030
1218   	Taisun Enterprise	2011/06/29	   0.0000
1218   	Taisun Enterprise	2011/06/30	   6.9486
1218   	Taisun Enterprise	2011/07/01	   0.8475
1218   	Taisun Enterprise	2011/07/04	  -0.8403
1218   	Taisun Enterprise	2011/07/05	   0.5650
1218   	Taisun Enterprise	2011/07/06	  -0.5618
1218   	Taisun Enterprise	2011/07/07	   0.2825
1218   	Taisun Enterprise	2011/07/08	   1.1268
1218   	Taisun Enterprise	2011/07/11	  -0.2786
1218   	Taisun Enterprise	2011/07/12	  -1.6760
1218   	Taisun Enterprise	2011/07/13	   2.8409
1218   	Taisun Enterprise	2011/07/14	   1.6575
1218   	Taisun Enterprise	2011/07/15	  -0.5435
1218   	Taisun Enterprise	2011/07/18	   5.7377
1218   	Taisun Enterprise	2011/07/19	  -0.7752
1218   	Taisun Enterprise	2011/07/20	   0.0000
1218   	Taisun Enterprise	2011/07/21	   0.2604
1218   	Taisun Enterprise	2011/07/22	   6.7532
1218   	Taisun Enterprise	2011/07/25	   2.1898
1218   	Taisun Enterprise	2011/07/26	   2.3810
1218   	Taisun Enterprise	2011/07/27	   0.2326
1218   	Taisun Enterprise	2011/07/28	   6.9606
1218   	Taisun Enterprise	2011/07/29	  -4.5553
1218   	Taisun Enterprise	2011/08/01	   3.6364
1218   	Taisun Enterprise	2011/08/02	   0.4386
1218   	Taisun Enterprise	2011/08/03	  -5.8952
1218   	Taisun Enterprise	2011/08/04	  -5.1044
1218   	Taisun Enterprise	2011/08/05	  -6.8460
1218   	Taisun Enterprise	2011/08/08	  -4.4619
1218   	Taisun Enterprise	2011/08/09	   4.3956
1218   	Taisun Enterprise	2011/08/10	   6.8421
1218   	Taisun Enterprise	2011/08/11	   0.7389
1218   	Taisun Enterprise	2011/08/12	   1.4377
1218   	Taisun Enterprise	2011/08/15	   1.7677
1218   	Taisun Enterprise	2011/08/16	  -1.9851
1218   	Taisun Enterprise	2011/08/17	   0.5063
1218   	Taisun Enterprise	2011/08/18	  -3.5264
1218   	Taisun Enterprise	2011/08/19	  -6.7885
1218   	Taisun Enterprise	2011/08/22	  -1.4006
